date,metric,label,value,delivery
2015-02-06,Price,Price on NSE,150.53,
2015-02-13,Price,Price on NSE,155.47,
2015-02-20,Price,Price on NSE,157.74,
2015-02-28,Price,Price on NSE,153.00,
2015-03-05,Price,Price on NSE,157.34,
2015-03-13,Price,Price on NSE,152.95,
2015-03-20,Price,Price on NSE,148.11,
2015-03-27,Price,Price on NSE,143.96,
2015-04-01,Price,Price on NSE,149.25,
2015-04-10,Price,Price on NSE,159.22,
2015-04-17,Price,Price on NSE,155.62,
2015-04-24,Price,Price on NSE,145.44,
2015-04-30,Price,Price on NSE,140.36,
2015-05-08,Price,Price on NSE,139.32,
2015-05-15,Price,Price on NSE,145.59,
2015-05-22,Price,Price on NSE,146.13,
2015-05-29,Price,Price on NSE,144.45,
2015-06-05,Price,Price on NSE,136.80,
2015-06-12,Price,Price on NSE,126.58,
2015-06-19,Price,Price on NSE,132.11,
2015-06-26,Price,Price on NSE,132.21,
2015-07-03,Price,Price on NSE,134.43,
2015-07-10,Price,Price on NSE,132.90,
2015-07-17,Price,Price on NSE,137.29,
2015-07-24,Price,Price on NSE,139.07,
2015-07-31,Price,Price on NSE,138.48,
2015-08-07,Price,Price on NSE,140.21,
2015-08-14,Price,Price on NSE,130.48,
2015-08-21,Price,Price on NSE,128.80,
2015-08-28,Price,Price on NSE,116.70,
2015-09-04,Price,Price on NSE,118.72,
2015-09-11,Price,Price on NSE,121.74,
2015-09-18,Price,Price on NSE,123.91,
2015-09-24,Price,Price on NSE,122.68,
2015-10-01,Price,Price on NSE,128.45,
2015-10-09,Price,Price on NSE,133.05,
2015-10-16,Price,Price on NSE,132.36,
2015-10-23,Price,Price on NSE,136.11,
2015-10-30,Price,Price on NSE,131.81,
2015-11-06,Price,Price on NSE,124.31,
2015-11-13,Price,Price on NSE,126.43,
2015-11-20,Price,Price on NSE,132.16,
2015-11-27,Price,Price on NSE,135.27,
2015-12-04,Price,Price on NSE,132.01,
2015-12-11,Price,Price on NSE,131.56,
2015-12-18,Price,Price on NSE,140.16,
2015-12-24,Price,Price on NSE,143.02,
2016-01-01,Price,Price on NSE,144.60,
2016-01-08,Price,Price on NSE,142.68,
2016-01-15,Price,Price on NSE,126.92,
2016-01-22,Price,Price on NSE,124.01,
2016-01-29,Price,Price on NSE,124.95,
2016-02-05,Price,Price on NSE,121.00,
2016-02-12,Price,Price on NSE,103.02,
2016-02-19,Price,Price on NSE,105.98,
2016-02-26,Price,Price on NSE,103.46,
2016-03-04,Price,Price on NSE,111.86,
2016-03-11,Price,Price on NSE,114.43,
2016-03-18,Price,Price on NSE,117.44,
2016-03-23,Price,Price on NSE,117.98,
2016-04-01,Price,Price on NSE,121.05,
2016-04-08,Price,Price on NSE,116.26,
2016-04-13,Price,Price on NSE,119.17,
2016-04-22,Price,Price on NSE,118.77,
2016-04-29,Price,Price on NSE,118.58,
2016-05-06,Price,Price on NSE,116.65,
2016-05-13,Price,Price on NSE,118.08,
2016-05-20,Price,Price on NSE,118.58,
2016-05-27,Price,Price on NSE,115.86,
2016-06-03,Price,Price on NSE,118.72,
2016-06-10,Price,Price on NSE,122.13,
2016-06-17,Price,Price on NSE,124.16,
2016-06-24,Price,Price on NSE,122.72,
2016-07-01,Price,Price on NSE,133.24,
2016-07-08,Price,Price on NSE,130.97,
2016-07-15,Price,Price on NSE,130.97,
2016-07-22,Price,Price on NSE,129.89,
2016-07-29,Price,Price on NSE,140.41,
2016-08-05,Price,Price on NSE,137.39,
2016-08-12,Price,Price on NSE,135.27,
2016-08-19,Price,Price on NSE,139.52,
2016-08-26,Price,Price on NSE,138.18,
2016-09-02,Price,Price on NSE,139.86,
2016-09-09,Price,Price on NSE,137.99,
2016-09-16,Price,Price on NSE,138.13,
2016-09-23,Price,Price on NSE,140.65,
2016-09-30,Price,Price on NSE,137.89,
2016-10-07,Price,Price on NSE,149.39,
2016-10-14,Price,Price on NSE,151.32,
2016-10-21,Price,Price on NSE,150.63,
2016-10-30,Price,Price on NSE,137.69,
2016-11-04,Price,Price on NSE,125.29,
2016-11-11,Price,Price on NSE,117.19,
2016-11-18,Price,Price on NSE,118.63,
2016-11-25,Price,Price on NSE,117.05,
2016-12-02,Price,Price on NSE,120.06,
2016-12-09,Price,Price on NSE,122.38,
2016-12-16,Price,Price on NSE,122.77,
2016-12-23,Price,Price on NSE,117.39,
2016-12-30,Price,Price on NSE,120.50,
2017-01-06,Price,Price on NSE,123.12,
2017-01-13,Price,Price on NSE,126.77,
2017-01-20,Price,Price on NSE,124.85,
2017-01-27,Price,Price on NSE,127.61,
2017-02-03,Price,Price on NSE,140.11,
2017-02-10,Price,Price on NSE,142.18,
2017-02-17,Price,Price on NSE,138.43,
2017-02-23,Price,Price on NSE,137.54,
2017-03-03,Price,Price on NSE,141.59,
2017-03-10,Price,Price on NSE,135.42,
2017-03-17,Price,Price on NSE,143.02,
2017-03-24,Price,Price on NSE,149.29,
2017-03-31,Price,Price on NSE,148.70,
2017-04-07,Price,Price on NSE,148.75,
2017-04-13,Price,Price on NSE,148.65,
2017-04-21,Price,Price on NSE,149.44,
2017-04-28,Price,Price on NSE,151.22,
2017-05-05,Price,Price on NSE,150.43,
